timestamp,temperature,humidity,pressure,wind_speed,rainfall,wind_direction,dew_point,station_id,station_name,lat,lon,data_source
2024-01-01T12:00,28.7,50,982.6,4.4,0.0,81,17.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-01T13:00,30.3,44,981.1,4.5,0.0,119,16.7,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-01T14:00,30.8,42,980.0,6.4,0.0,142,16.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-01T15:00,30.6,41,979.7,9.7,0.0,149,16.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-01T16:00,30.3,38,979.2,8.2,0.0,142,14.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-01T17:00,29.2,67,979.2,3.0,0.0,166,22.5,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-01T18:00,26.7,55,980.6,5.8,0.0,176,17.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-01T19:00,26.6,56,981.7,7.6,0.0,180,17.2,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-01T20:00,25.8,59,982.6,8.9,0.0,111,17.2,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-01T21:00,25.6,63,983.0,13.2,0.0,112,18.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-01T22:00,25.1,68,983.0,14.5,0.0,113,18.7,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-01T23:00,23.8,76,982.6,10.7,0.0,123,19.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T00:00,23.4,81,982.1,10.7,0.0,138,20.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T01:00,23.0,84,981.5,8.7,0.0,138,20.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T02:00,22.5,87,981.0,5.9,0.0,128,20.2,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T03:00,21.8,91,980.6,3.8,0.0,139,20.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T04:00,22.2,88,980.9,0.5,0.0,315,20.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T05:00,21.9,91,981.3,1.5,0.0,346,20.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T06:00,22.5,87,982.1,2.5,0.0,45,20.2,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T07:00,23.1,80,982.8,7.8,0.0,56,19.5,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T08:00,24.3,74,983.3,10.2,0.0,45,19.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T09:00,24.9,71,983.6,10.3,0.0,36,19.2,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T10:00,27.1,60,983.2,10.9,0.0,46,18.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T11:00,27.6,57,982.4,10.1,0.0,55,18.2,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T12:00,27.8,55,981.4,7.5,0.0,73,18.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T13:00,28.9,51,980.4,6.6,0.0,77,17.8,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T14:00,29.8,47,979.2,6.9,0.0,81,17.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T15:00,30.1,45,978.7,6.5,0.0,87,17.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T16:00,30.1,44,978.7,5.8,0.0,94,16.5,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T17:00,29.2,47,979.1,6.2,0.0,100,16.7,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T18:00,26.8,52,980.2,5.6,0.0,130,16.2,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T19:00,25.9,56,981.2,5.7,0.0,145,16.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T20:00,26.4,53,982.1,15.3,0.0,137,16.2,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T21:00,25.6,58,982.5,11.7,0.0,108,16.8,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T22:00,24.7,63,982.3,6.6,0.0,99,17.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-02T23:00,23.5,71,981.9,4.7,0.0,122,17.9,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T00:00,23.1,77,981.6,4.7,0.0,148,18.7,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T01:00,23.3,75,981.0,2.6,0.0,164,18.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T02:00,22.9,78,980.4,2.2,0.0,189,19.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T03:00,22.3,84,980.0,3.9,0.0,112,19.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T04:00,21.3,89,980.1,5.9,0.0,101,19.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T05:00,21.2,89,980.6,5.4,0.0,98,19.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T06:00,22.0,86,981.5,6.0,0.0,65,19.5,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T07:00,22.6,82,982.3,8.7,0.0,38,19.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T08:00,24.0,74,983.1,10.3,0.0,29,19.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T09:00,25.7,65,983.6,10.7,0.0,48,18.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T10:00,27.2,57,983.4,9.0,0.0,53,18.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T11:00,28.5,52,982.5,7.5,0.0,55,17.7,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T12:00,29.6,48,980.9,7.1,0.0,49,17.5,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T13:00,30.4,45,979.6,6.5,0.0,56,17.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T14:00,31.1,42,978.6,4.2,0.0,70,16.7,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T15:00,31.5,40,978.1,2.1,0.0,31,16.5,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T16:00,31.3,40,977.9,1.1,0.0,360,16.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T17:00,30.3,45,978.4,4.8,0.0,153,17.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T18:00,28.7,51,979.6,8.3,0.0,72,17.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T19:00,25.4,76,980.6,7.8,1.3,103,20.9,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T20:00,25.7,83,981.0,2.5,0.1,360,22.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T21:00,25.3,76,981.2,3.4,0.0,18,20.8,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T22:00,24.0,83,981.3,5.4,0.0,127,20.9,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-03T23:00,24.1,80,981.3,7.6,0.0,155,20.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T00:00,23.1,85,980.8,7.1,0.0,150,20.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T01:00,22.7,87,980.5,5.5,0.0,148,20.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T02:00,22.2,89,980.0,3.6,0.0,143,20.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T03:00,21.9,91,979.9,3.7,0.0,119,20.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T04:00,21.6,93,980.0,4.2,0.0,110,20.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T05:00,21.2,94,980.5,4.4,0.0,145,20.2,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T06:00,22.8,90,981.8,6.1,0.2,130,21.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T07:00,23.2,87,982.5,7.9,0.1,129,20.9,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T08:00,24.3,81,983.2,6.5,0.0,93,20.7,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T09:00,25.9,71,983.3,9.2,0.0,64,20.2,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T10:00,27.6,61,982.9,8.5,0.0,78,19.5,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T11:00,28.6,57,982.0,6.6,0.0,112,19.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T12:00,28.6,57,980.5,6.4,0.0,117,19.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T13:00,29.4,54,979.4,6.1,0.0,93,19.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T14:00,30.1,52,978.5,4.9,0.1,107,19.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T15:00,30.5,51,977.8,6.0,0.0,123,19.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T16:00,30.3,49,977.7,6.3,0.0,121,18.5,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T17:00,29.8,52,978.1,3.4,0.0,162,19.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T18:00,27.5,59,979.6,7.9,0.0,313,18.7,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T19:00,26.3,66,980.4,8.8,0.0,305,19.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T20:00,25.7,70,981.6,6.9,0.1,152,19.9,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T21:00,24.6,81,982.0,8.7,0.4,138,21.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T22:00,23.9,90,982.0,5.6,0.5,135,22.2,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-04T23:00,23.7,90,981.8,6.9,0.1,137,22.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T00:00,23.2,91,981.3,6.4,0.0,133,21.7,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T01:00,23.1,92,980.8,5.9,0.0,128,21.7,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T02:00,23.0,90,980.2,4.1,0.1,128,21.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T03:00,22.8,91,979.8,4.7,0.1,113,21.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T04:00,22.7,92,980.0,4.2,0.1,110,21.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T05:00,22.6,92,980.3,2.2,0.0,90,21.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T06:00,22.9,90,981.5,1.1,0.3,270,21.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T07:00,22.9,91,981.8,4.0,0.1,10,21.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T08:00,23.4,89,982.6,5.2,0.1,326,21.5,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T09:00,24.0,85,983.1,4.8,0.0,347,21.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T10:00,25.4,77,982.9,5.7,0.0,55,21.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T11:00,27.0,69,982.0,8.4,0.1,65,20.8,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T12:00,27.7,65,980.9,7.8,0.0,68,20.5,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T13:00,28.4,62,979.7,6.0,0.0,65,20.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T14:00,29.5,58,978.9,5.8,0.1,94,20.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T15:00,29.7,57,978.5,5.6,0.0,117,20.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T16:00,29.4,57,978.5,4.8,0.0,132,20.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T17:00,28.6,61,979.0,3.6,0.2,174,20.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T18:00,26.8,66,980.0,5.1,0.0,86,19.9,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T19:00,26.7,66,981.0,10.7,0.0,123,19.8,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T20:00,25.4,73,981.7,12.7,0.0,135,20.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T21:00,24.6,77,982.0,11.1,0.0,126,20.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T22:00,24.1,79,981.9,9.9,0.0,134,20.2,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-05T23:00,23.7,80,981.8,7.6,0.0,135,20.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T00:00,23.3,82,981.3,5.9,0.0,142,20.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T01:00,22.8,84,980.9,3.8,0.0,139,20.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T02:00,23.0,84,980.3,3.8,0.0,131,20.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T03:00,22.4,89,980.2,3.7,0.0,151,20.5,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T04:00,22.3,88,980.0,2.6,0.0,124,20.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T05:00,22.6,87,980.7,1.8,0.0,90,20.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T06:00,23.1,89,980.8,3.6,0.0,53,21.2,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T07:00,24.1,83,981.4,5.5,0.0,32,21.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T08:00,25.7,74,982.5,6.2,0.0,7,20.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T09:00,27.2,68,982.9,9.0,0.0,37,20.7,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T10:00,28.5,64,982.4,8.9,0.0,40,21.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T11:00,29.5,61,981.5,7.9,0.0,39,21.2,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T12:00,30.3,59,980.1,6.6,0.0,61,21.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T13:00,31.1,55,978.8,6.6,0.0,68,21.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T14:00,31.6,52,977.6,5.8,0.0,68,20.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T15:00,31.9,49,977.3,5.2,0.0,78,19.8,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T16:00,29.2,58,977.7,17.7,0.3,94,20.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T17:00,25.1,83,979.1,4.9,3.4,144,22.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T18:00,26.5,71,980.3,13.5,0.1,106,20.8,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T19:00,25.0,83,981.4,8.3,0.1,85,22.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T20:00,24.4,87,982.1,7.8,0.1,103,22.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T21:00,23.9,89,982.6,6.3,0.1,103,22.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T22:00,23.5,90,982.6,6.2,0.0,21,21.9,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-06T23:00,23.1,92,981.9,5.2,0.1,348,21.7,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T00:00,22.9,92,981.6,3.7,0.3,349,21.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T01:00,22.8,94,981.3,2.9,0.1,360,21.8,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T02:00,22.9,91,980.4,6.4,0.2,16,21.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T03:00,22.5,94,980.0,6.3,0.2,13,21.5,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T04:00,22.6,94,980.3,6.3,0.0,13,21.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T05:00,22.5,94,980.9,8.9,0.0,21,21.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T06:00,22.7,94,981.5,7.6,0.0,25,21.7,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T07:00,23.3,90,982.2,10.4,0.0,34,21.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T08:00,24.3,82,983.3,13.1,0.0,37,21.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T09:00,25.5,74,983.8,13.4,0.0,36,20.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T10:00,26.7,69,983.5,13.6,0.0,37,20.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T11:00,28.0,63,982.5,14.3,0.0,49,20.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T12:00,28.8,60,981.3,10.7,0.0,50,20.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T13:00,29.7,58,980.0,11.0,0.0,67,20.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T14:00,29.8,57,978.6,13.1,0.0,69,20.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T15:00,29.4,57,978.3,15.0,0.0,73,20.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T16:00,28.6,60,978.4,16.7,0.0,83,20.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T17:00,27.3,66,979.1,13.4,0.0,95,20.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T18:00,25.3,80,979.7,6.1,0.0,180,21.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T19:00,24.7,80,980.3,5.3,0.0,152,21.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T20:00,24.8,78,981.1,6.2,0.0,144,20.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T21:00,24.9,77,981.8,10.0,0.0,128,20.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T22:00,24.4,83,982.0,11.0,0.1,113,21.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-07T23:00,23.5,94,982.1,6.6,0.7,112,22.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T00:00,23.5,94,981.8,6.4,0.5,106,22.5,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T01:00,23.3,93,981.0,8.6,2.0,75,22.1,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T02:00,22.9,94,980.5,8.2,3.6,49,21.8,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T03:00,22.8,93,980.1,11.2,4.3,21,21.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T04:00,22.6,93,980.5,9.3,3.5,28,21.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T05:00,22.4,94,980.9,8.0,2.6,54,21.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T06:00,22.5,92,981.4,8.9,0.1,32,21.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T07:00,23.0,90,982.3,10.5,0.1,27,21.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T08:00,23.9,86,983.2,11.9,0.0,29,21.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T09:00,24.9,82,983.5,11.3,0.0,27,21.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T10:00,25.8,78,983.5,12.3,0.1,52,21.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T11:00,26.7,73,982.7,10.9,0.3,63,21.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T12:00,27.2,73,981.6,12.9,0.2,72,22.0,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T13:00,24.5,85,981.1,13.0,1.8,92,21.8,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T14:00,23.8,91,980.2,8.7,2.8,85,22.3,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T15:00,24.0,91,980.1,12.2,1.6,62,22.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T16:00,23.9,92,980.2,8.7,0.5,48,22.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T17:00,23.6,94,980.8,7.3,0.6,57,22.6,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
2024-01-08T18:00,23.9,92,981.3,6.0,0.0,57,22.4,AWS_ERD_005,Perundurai,11.2744,77.5831,ERA5_OpenMeteo
